1.402589933086062501e-09,3.531530206344082663e-11,6.950766628932569802e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.511955860808125248e-09,1.195061827274912503e-10,1.110721181696305848e-09,5.598539409845670889e-10,0.000000000000000000e+00,0.000000000000000000e+00,2.893530315281068571e-11,3.999999991665399435e-01,8.316713706338587693e-10,1.326601638337450478e-10,8.229266225142154807e-10,0.000000000000000000e+00,9.375913228169982686e-10,2.352058436905224426e-09,2.680087929363139665e-09,1.014550443656503376e-09,0.000000000000000000e+00,1.633900348352312903e-09,0.000000000000000000e+00,0.000000000000000000e+00,4.341828321534771227e-09,5.133231617548972281e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.044974634074492315e-09,6.312809164299437725e-10,6.020761667002716422e-10,0.000000000000000000e+00,0.000000000000000000e+00,6.732293611477757622e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.434829460304302677e-09,8.179049659773340863e-10,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.509195209094307884e-11,1.343245693082080463e-09,2.046599989923244362e-11,0.000000000000000000e+00,2.007131277396329691e-09,2.224183466658712628e-13,0.000000000000000000e+00,1.046441108592025831e-09,1.670946117588221426e-10,1.443870578654582459e-09,2.922483526577481312e-09,1.085147416368670292e-09,0.000000000000000000e+00,3.999999996566870886e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.135873680693039796e-10,0.000000000000000000e+00,8.815553842467238610e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.567820731717688432e-10,0.000000000000000000e+00,4.098199054182697787e-09,2.311832266780366761e-10,3.684116345326060582e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.921940384619347242e-11,2.139661559041883265e-09,1.511124282782696470e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.677613342006519257e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.030493966770596757e-09,0.000000000000000000e+00,3.665669603567074706e-11,1.329761321480211328e-10,3.586109187381225638e-10,7.925304856826187461e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.018325926405556135e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000015800433406e-01,1.985027396630870016e-10,3.430949968574736886e-10,0.000000000000000000e+00,3.641661416864394596e-10,7.516620659231421087e-10,0.000000000000000000e+00,5.470259800688381802e-10,8.619259352820733732e-10,0.000000000000000000e+00,4.488244220723913713e-10,2.090205539195735028e-10,0.000000000000000000e+00,2.578703652556995002e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.231504231924418491e-09,0.000000000000000000e+00,9.483585482842538037e-11,0.000000000000000000e+00,8.720986946528440791e-10,6.080649531931008950e-10,5.653472342577189353e-10,3.405940946479040086e-10,1.567132498776981117e-09,0.000000000000000000e+00,0.000000000000000000e+00,1.931058031417288637e-09,7.152434200463630987e-10,2.904642082413033677e-10,5.166000960343808401e-10,8.078685706132388899e-10
0.000000000000000000e+00,0.000000000000000000e+00,2.010785056320181330e-09,1.581625164170930020e-09,2.630540230086353404e-11,1.656354578468477893e-09,0.000000000000000000e+00,2.006267596499355932e-09,5.428815661596737525e-10,1.991399267708970910e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.742813140116822979e-10,0.000000000000000000e+00,4.000000000932592004e-01,1.969705731852400277e-09,8.538241225153342384e-10,1.582439685827163355e-09,9.638778664111669059e-10,2.605569232881042995e-09,2.862488024391041108e-12,2.661588061059205756e-09,5.586830263849491311e-10,8.348268043282430427e-10,1.490956691441169824e-09,2.906829221771545235e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.050239533701869732e-09,1.720276476824267320e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.140985881227946989e-09,0.000000000000000000e+00,3.910449741795218870e-10,0.000000000000000000e+00,1.824617229832317791e-09,8.060260237030547614e-10,1.624351866182489029e-09,1.153996898040077212e-10
7.247653588393632162e-10,0.000000000000000000e+00,2.174232904827988477e-09,6.236813558474480873e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.613904731025741057e-10,3.406006365835878569e-09,0.000000000000000000e+00,0.000000000000000000e+00,4.718245794066433518e-10,0.000000000000000000e+00,0.000000000000000000e+00,3.218892929979233486e-10,4.000000032493228330e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.147608840237126060e-10,0.000000000000000000e+00,8.767061521197661023e-10,0.000000000000000000e+00,5.170052164160665598e-10,0.000000000000000000e+00,0.000000000000000000e+00,6.919299577745618990e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.095121771044205161e-10,4.440100509484068425e-10,4.214369964117281597e-10,1.452421763027949245e-09,3.106269685915208356e-10,1.209327909028019762e-09,0.000000000000000000e+00,1.242222501295382673e-09,1.884114531058855846e-09,0.000000000000000000e+00,2.896071160662927468e-10,0.000000000000000000e+00,0.000000000000000000e+00,2.413413913160411539e-11
0.000000000000000000e+00,5.015750645546978404e-10,1.336833052357391504e-09,3.028862716192293192e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.095245171280680552e-10,2.323636838497122881e-10,0.000000000000000000e+00,0.000000000000000000e+00,5.095666111287755484e-10,0.000000000000000000e+00,1.772125691354022896e-09,4.056506242022805964e-10,3.999999993512657337e-01,1.561210332188656519e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.884750216480824747e-10,0.000000000000000000e+00,1.067916866048790325e-10,0.000000000000000000e+00,5.928698994279395798e-10,1.679135300938568759e-10,0.000000000000000000e+00,9.509585341405113468e-10,1.426221291891660235e-10,2.923381266574388205e-09,0.000000000000000000e+00,0.000000000000000000e+00,1.242493885555973065e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.301614851513101846e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.189357842199430773e-10,4.307023546497714367e-10,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.659404918503582849e-10,1.661751958259571893e-09,0.000000000000000000e+00,0.000000000000000000e+00,5.049929471277772848e-10,9.262757227901374790e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.542576588871941571e-10,2.265939752307850098e-11,1.075753153223502068e-09,0.000000000000000000e+00,4.000000004775199347e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.787547267334166441e-10,0.000000000000000000e+00,5.963180070098378224e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.385436292939857594e-11,0.000000000000000000e+00,5.455673284330911070e-10,4.387940333277706661e-11,7.477833037240175695e-11,2.919319785910090559e-09,0.000000000000000000e+00,9.003031653520565669e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.424162955876820262e-10,6.067321979940095811e-10,0.000000000000000000e+00,1.525715324882291516e-09,2.012388457948457748e-09,2.613968930198495855e-09,0.000000000000000000e+00,3.346448221935385100e-11,2.630498041611417648e-10,2.087985340182285654e-10
1.833323937106001722e-09,0.000000000000000000e+00,0.000000000000000000e+00,1.242579150684264278e-09,1.736351395997814961e-09,0.000000000000000000e+00,4.155029653674091605e-10,0.000000000000000000e+00,0.000000000000000000e+00,2.816376021286259856e-10,3.574751081168381980e-11,0.000000000000000000e+00,6.296463151456739671e-11,3.500518763743798445e-10,0.000000000000000000e+00,4.000000015446611989e-01,1.548657325666225411e-10,1.849400937654984057e-10,0.000000000000000000e+00,0.000000000000000000e+00,6.598603885521470147e-10,6.471199132107585683e-10,0.000000000000000000e+00,5.328107346051502048e-10,1.243577463228007218e-09,9.936804712395996830e-10,0.000000000000000000e+00,1.264443549864324723e-09,1.417395645297858664e-09,7.902236642820525958e-10,1.349214108269205264e-09,0.000000000000000000e+00,3.738734877245519783e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.273239069732312601e-09,2.611995358872934244e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.882936584429728555e-09,8.743798328015172203e-10,2.061733006541999202e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.659289855509366181e-09
1.348623879238175505e-09,1.308555597212546218e-09,1.029888859774945751e-10,5.158108384861748164e-10,6.183461384513712857e-11,1.239387651842297563e-09,2.494549011800017979e-11,0.000000000000000000e+00,2.851371152644099168e-10,5.332962150389680542e-11,4.892708460602079867e-10,0.000000000000000000e+00,0.000000000000000000e+00,6.307854238940535652e-10,8.627220049461925555e-10,4.000000010608741885e-01,7.574088023432068439e-10,0.000000000000000000e+00,3.149658311940584099e-10,7.452193306889398627e-10,1.398318794088027062e-09,0.000000000000000000e+00,1.352416584355126434e-09,0.000000000000000000e+00,8.784446503540266349e-10,0.000000000000000000e+00,5.828781849068086305e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925223462883280096e-09,2.650023996904614821e-09,8.258693728890875718e-11,0.000000000000000000e+00,2.685351940812097382e-11,4.718850865614854229e-10,7.181201189254693418e-10,1.400806803886212037e-09,0.000000000000000000e+00,3.634357189209821806e-10,6.985129460301269854e-10,0.000000000000000000e+00,5.134778290793918396e-10,1.525763848597705419e-09,5.123218516089877994e-10,2.436946910641469397e-10,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.447088253201059160e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.195178011061727830e-09,5.948551651258071615e-10,0.000000000000000000e+00,3.589749941745878914e-09,1.501403890102892547e-09,1.653912895527298588e-09,4.216248845349508125e-09,8.999569607841985141e-10,2.001198096124312542e-09,3.999999994669694026e-01,4.586661500474167247e-10,0.000000000000000000e+00,1.633918611315632112e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.590234591093400186e-09,1.026645324309072294e-09,9.592893146503911339e-11,0.000000000000000000e+00,6.528697582552922540e-10,0.000000000000000000e+00,8.426126463234595576e-10,1.523803032305529906e-09,2.333806148335781927e-09,6.650038336491721024e-09,2.170510216004117865e-09,1.821686357317275906e-09,2.629141731717569957e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.165866788838570756e-10,9.655343675202994474e-09,7.432323244748015416e-11,0.000000000000000000e+00,8.080989722629323674e-09,1.370920091250913027e-09,4.250743423916958363e-09,0.000000000000000000e+00,4.442734294169974016e-10,1.024328177834377129e-09,3.289764916714045198e-10
